PV
--- static data ---
kw_peak # [kWp]
30.0
--- dynamic data ---
Date,                P # [W]
2014-10-23 17:53:00, 0.0
2014-10-23 17:54:00, 0.0
2014-10-23 17:55:00, 0.0
2014-10-23 17:56:00, 0.0
2014-10-23 17:57:00, 0.0
2014-10-23 17:58:00, 0.0
2014-10-23 17:59:00, 0.0
2014-10-23 18:00:00, 0.0
2014-10-23 18:01:00, 0.0
2014-10-23 18:02:00, 0.0
2014-10-23 18:03:00, 0.0
2014-10-23 18:04:00, 0.0
2014-10-23 18:05:00, 0.0
2014-10-23 18:06:00, 0.0
2014-10-23 18:07:00, 0.0
2014-10-23 18:08:00, 0.0
2014-10-23 18:09:00, 0.0
2014-10-23 18:10:00, 0.0
2014-10-23 18:11:00, 0.0
2014-10-23 18:12:00, 0.0
2014-10-23 18:13:00, 0.0
2014-10-23 18:14:00, 0.0
2014-10-23 18:15:00, 0.0
2014-10-23 18:16:00, 0.0
2014-10-23 18:17:00, 0.0
2014-10-23 18:18:00, 0.0
2014-10-23 18:19:00, 0.0
2014-10-23 18:20:00, 0.0
2014-10-23 18:21:00, 0.0
2014-10-23 18:22:00, 0.0
2014-10-23 18:23:00, 0.0
2014-10-23 18:24:00, 0.0
2014-10-23 18:25:00, 0.0
2014-10-23 18:26:00, 0.0
2014-10-23 18:27:00, 0.0
2014-10-23 18:28:00, 0.0
2014-10-23 18:29:00, 0.0
2014-10-23 18:30:00, 0.0
2014-10-23 18:31:00, 0.0
2014-10-23 18:32:00, 0.0
2014-10-23 18:33:00, 0.0
2014-10-23 18:34:00, 0.0
2014-10-23 18:35:00, 0.0
2014-10-23 18:36:00, 0.0
2014-10-23 18:37:00, 0.0
2014-10-23 18:38:00, 0.0
2014-10-23 18:39:00, 0.0
2014-10-23 18:40:00, 0.0
2014-10-23 18:41:00, 0.0
2014-10-23 18:42:00, 0.0
2014-10-23 18:43:00, 0.0
2014-10-23 18:44:00, 0.0
2014-10-23 18:45:00, 0.0
2014-10-23 18:46:00, 0.0
2014-10-23 18:47:00, 0.0
2014-10-23 18:48:00, 0.0
2014-10-23 18:49:00, 0.0
2014-10-23 18:50:00, 0.0
2014-10-23 18:51:00, 0.0
2014-10-23 18:52:00, 0.0
2014-10-23 18:53:00, 0.0
2014-10-23 18:54:00, 0.0
2014-10-23 18:55:00, 0.0
2014-10-23 18:56:00, 0.0
2014-10-23 18:57:00, 0.0
2014-10-23 18:58:00, 0.0
2014-10-23 18:59:00, 0.0
2014-10-23 19:00:00, 0.0
2014-10-23 19:01:00, 0.0
2014-10-23 19:02:00, 0.0
2014-10-23 19:03:00, 0.0
2014-10-23 19:04:00, 0.0
2014-10-23 19:05:00, 0.0
2014-10-23 19:06:00, 0.0
2014-10-23 19:07:00, 0.0
2014-10-23 19:08:00, 0.0
2014-10-23 19:09:00, 0.0
2014-10-23 19:10:00, 0.0
2014-10-23 19:11:00, 0.0
2014-10-23 19:12:00, 0.0
2014-10-23 19:13:00, 0.0
2014-10-23 19:14:00, 0.0
2014-10-23 19:15:00, 0.0
2014-10-23 19:16:00, 0.0
2014-10-23 19:17:00, 0.0
2014-10-23 19:18:00, 0.0
2014-10-23 19:19:00, 0.0
2014-10-23 19:20:00, 0.0
2014-10-23 19:21:00, 0.0
2014-10-23 19:22:00, 0.0
2014-10-23 19:23:00, 0.0
2014-10-23 19:24:00, 0.0
2014-10-23 19:25:00, 0.0
2014-10-23 19:26:00, 0.0
2014-10-23 19:27:00, 0.0
2014-10-23 19:28:00, 0.0
2014-10-23 19:29:00, 0.0
2014-10-23 19:30:00, 0.0
2014-10-23 19:31:00, 0.0
2014-10-23 19:32:00, 0.0
2014-10-23 19:33:00, 0.0
2014-10-23 19:34:00, 0.0
2014-10-23 19:35:00, 0.0
2014-10-23 19:36:00, 0.0
2014-10-23 19:37:00, 0.0
2014-10-23 19:38:00, 0.0
2014-10-23 19:39:00, 0.0
2014-10-23 19:40:00, 0.0
2014-10-23 19:41:00, 0.0
2014-10-23 19:42:00, 0.0
2014-10-23 19:43:00, 0.0
2014-10-23 19:44:00, 0.0
2014-10-23 19:45:00, 0.0
2014-10-23 19:46:00, 0.0
2014-10-23 19:47:00, 0.0
2014-10-23 19:48:00, 0.0
2014-10-23 19:49:00, 0.0
2014-10-23 19:50:00, 0.0
2014-10-23 19:51:00, 0.0
2014-10-23 19:52:00, 0.0
2014-10-23 19:53:00, 0.0
2014-10-23 19:54:00, 0.0
2014-10-23 19:55:00, 0.0
2014-10-23 19:56:00, 0.0
2014-10-23 19:57:00, 0.0
2014-10-23 19:58:00, 0.0
2014-10-23 19:59:00, 0.0
2014-10-23 20:00:00, 0.0
2014-10-23 20:01:00, 0.0
2014-10-23 20:02:00, 0.0
2014-10-23 20:03:00, 0.0
2014-10-23 20:04:00, 0.0
2014-10-23 20:05:00, 0.0
2014-10-23 20:06:00, 0.0
2014-10-23 20:07:00, 0.0
2014-10-23 20:08:00, 0.0
2014-10-23 20:09:00, 0.0
2014-10-23 20:10:00, 0.0
2014-10-23 20:11:00, 0.0
2014-10-23 20:12:00, 0.0
2014-10-23 20:13:00, 0.0
2014-10-23 20:14:00, 0.0
2014-10-23 20:15:00, 0.0
2014-10-23 20:16:00, 0.0
2014-10-23 20:17:00, 0.0
2014-10-23 20:18:00, 0.0
2014-10-23 20:19:00, 0.0
2014-10-23 20:20:00, 0.0
2014-10-23 20:21:00, 0.0
2014-10-23 20:22:00, 0.0
2014-10-23 20:23:00, 0.0
2014-10-23 20:24:00, 0.0
2014-10-23 20:25:00, 0.0
2014-10-23 20:26:00, 0.0
2014-10-23 20:27:00, 0.0
2014-10-23 20:28:00, 0.0
2014-10-23 20:29:00, 0.0
2014-10-23 20:30:00, 0.0
2014-10-23 20:31:00, 0.0
2014-10-23 20:32:00, 0.0
2014-10-23 20:33:00, 0.0
2014-10-23 20:34:00, 0.0
2014-10-23 20:35:00, 0.0
2014-10-23 20:36:00, 0.0
2014-10-23 20:37:00, 0.0
2014-10-23 20:38:00, 0.0
2014-10-23 20:39:00, 0.0
2014-10-23 20:40:00, 0.0
2014-10-23 20:41:00, 0.0
2014-10-23 20:42:00, 0.0
2014-10-23 20:43:00, 0.0
2014-10-23 20:44:00, 0.0
2014-10-23 20:45:00, 0.0
2014-10-23 20:46:00, 0.0
2014-10-23 20:47:00, 0.0
2014-10-23 20:48:00, 0.0
2014-10-23 20:49:00, 0.0
2014-10-23 20:50:00, 0.0
2014-10-23 20:51:00, 0.0
2014-10-23 20:52:00, 0.0
2014-10-23 20:53:00, 0.0
2014-10-23 20:54:00, 0.0
2014-10-23 20:55:00, 0.0
2014-10-23 20:56:00, 0.0
2014-10-23 20:57:00, 0.0
2014-10-23 20:58:00, 0.0
2014-10-23 20:59:00, 0.0
2014-10-23 21:00:00, 0.0
2014-10-23 21:01:00, 0.0
2014-10-23 21:02:00, 0.0
2014-10-23 21:03:00, 0.0
2014-10-23 21:04:00, 0.0
2014-10-23 21:05:00, 0.0
2014-10-23 21:06:00, 0.0
2014-10-23 21:07:00, 0.0
2014-10-23 21:08:00, 0.0
2014-10-23 21:09:00, 0.0
2014-10-23 21:10:00, 0.0
2014-10-23 21:11:00, 0.0
2014-10-23 21:12:00, 0.0
2014-10-23 21:13:00, 0.0
2014-10-23 21:14:00, 0.0
2014-10-23 21:15:00, 0.0
2014-10-23 21:16:00, 0.0
2014-10-23 21:17:00, 0.0
2014-10-23 21:18:00, 0.0
2014-10-23 21:19:00, 0.0
2014-10-23 21:20:00, 0.0
2014-10-23 21:21:00, 0.0
2014-10-23 21:22:00, 0.0
2014-10-23 21:23:00, 0.0
2014-10-23 21:24:00, 0.0
2014-10-23 21:25:00, 0.0
2014-10-23 21:26:00, 0.0
2014-10-23 21:27:00, 0.0
2014-10-23 21:28:00, 0.0
2014-10-23 21:29:00, 0.0
2014-10-23 21:30:00, 0.0
2014-10-23 21:31:00, 0.0
2014-10-23 21:32:00, 0.0
2014-10-23 21:33:00, 0.0
2014-10-23 21:34:00, 0.0
2014-10-23 21:35:00, 0.0
2014-10-23 21:36:00, 0.0
2014-10-23 21:37:00, 0.0
2014-10-23 21:38:00, 0.0
2014-10-23 21:39:00, 0.0
2014-10-23 21:40:00, 0.0
2014-10-23 21:41:00, 0.0
2014-10-23 21:42:00, 0.0
2014-10-23 21:43:00, 0.0
2014-10-23 21:44:00, 0.0
2014-10-23 21:45:00, 0.0
2014-10-23 21:46:00, 0.0
2014-10-23 21:47:00, 0.0
2014-10-23 21:48:00, 0.0
2014-10-23 21:49:00, 0.0
2014-10-23 21:50:00, 0.0
2014-10-23 21:51:00, 0.0
2014-10-23 21:52:00, 0.0
2014-10-23 21:53:00, 0.0
2014-10-23 21:54:00, 0.0
2014-10-23 21:55:00, 0.0
2014-10-23 21:56:00, 0.0
2014-10-23 21:57:00, 0.0
2014-10-23 21:58:00, 0.0
2014-10-23 21:59:00, 0.0
2014-10-23 22:00:00, 0.0
2014-10-23 22:01:00, 0.0
2014-10-23 22:02:00, 0.0
2014-10-23 22:03:00, 0.0
2014-10-23 22:04:00, 0.0
2014-10-23 22:05:00, 0.0
2014-10-23 22:06:00, 0.0
2014-10-23 22:07:00, 0.0
2014-10-23 22:08:00, 0.0
2014-10-23 22:09:00, 0.0
2014-10-23 22:10:00, 0.0
2014-10-23 22:11:00, 0.0
2014-10-23 22:12:00, 0.0
2014-10-23 22:13:00, 0.0
2014-10-23 22:14:00, 0.0
2014-10-23 22:15:00, 0.0
2014-10-23 22:16:00, 0.0
2014-10-23 22:17:00, 0.0
2014-10-23 22:18:00, 0.0
2014-10-23 22:19:00, 0.0
2014-10-23 22:20:00, 0.0
2014-10-23 22:21:00, 0.0
2014-10-23 22:22:00, 0.0
2014-10-23 22:23:00, 0.0
2014-10-23 22:24:00, 0.0
2014-10-23 22:25:00, 0.0
2014-10-23 22:26:00, 0.0
2014-10-23 22:27:00, 0.0
2014-10-23 22:28:00, 0.0
2014-10-23 22:29:00, 0.0
2014-10-23 22:30:00, 0.0
2014-10-23 22:31:00, 0.0
2014-10-23 22:32:00, 0.0
2014-10-23 22:33:00, 0.0
2014-10-23 22:34:00, 0.0
2014-10-23 22:35:00, 0.0
2014-10-23 22:36:00, 0.0
2014-10-23 22:37:00, 0.0
2014-10-23 22:38:00, 0.0
2014-10-23 22:39:00, 0.0
2014-10-23 22:40:00, 0.0
2014-10-23 22:41:00, 0.0
2014-10-23 22:42:00, 0.0
2014-10-23 22:43:00, 0.0
2014-10-23 22:44:00, 0.0
2014-10-23 22:45:00, 0.0
2014-10-23 22:46:00, 0.0
2014-10-23 22:47:00, 0.0
2014-10-23 22:48:00, 0.0
2014-10-23 22:49:00, 0.0
2014-10-23 22:50:00, 0.0
2014-10-23 22:51:00, 0.0
2014-10-23 22:52:00, 0.0
2014-10-23 22:53:00, 0.0
2014-10-23 22:54:00, 0.0
2014-10-23 22:55:00, 0.0
2014-10-23 22:56:00, 0.0
2014-10-23 22:57:00, 0.0
2014-10-23 22:58:00, 0.0
2014-10-23 22:59:00, 0.0
2014-10-23 23:00:00, 0.0
2014-10-23 23:01:00, 0.0
2014-10-23 23:02:00, 0.0
2014-10-23 23:03:00, 0.0
2014-10-23 23:04:00, 0.0
2014-10-23 23:05:00, 0.0
2014-10-23 23:06:00, 0.0
2014-10-23 23:07:00, 0.0
2014-10-23 23:08:00, 0.0
2014-10-23 23:09:00, 0.0
2014-10-23 23:10:00, 0.0
2014-10-23 23:11:00, 0.0
2014-10-23 23:12:00, 0.0
2014-10-23 23:13:00, 0.0
2014-10-23 23:14:00, 0.0
2014-10-23 23:15:00, 0.0
2014-10-23 23:16:00, 0.0
2014-10-23 23:17:00, 0.0
2014-10-23 23:18:00, 0.0
2014-10-23 23:19:00, 0.0
2014-10-23 23:20:00, 0.0
2014-10-23 23:21:00, 0.0
2014-10-23 23:22:00, 0.0
2014-10-23 23:23:00, 0.0
2014-10-23 23:24:00, 0.0
2014-10-23 23:25:00, 0.0
2014-10-23 23:26:00, 0.0
2014-10-23 23:27:00, 0.0
2014-10-23 23:28:00, 0.0
2014-10-23 23:29:00, 0.0
2014-10-23 23:30:00, 0.0
2014-10-23 23:31:00, 0.0
2014-10-23 23:32:00, 0.0
2014-10-23 23:33:00, 0.0
2014-10-23 23:34:00, 0.0
2014-10-23 23:35:00, 0.0
2014-10-23 23:36:00, 0.0
2014-10-23 23:37:00, 0.0
2014-10-23 23:38:00, 0.0
2014-10-23 23:39:00, 0.0
2014-10-23 23:40:00, 0.0
2014-10-23 23:41:00, 0.0
2014-10-23 23:42:00, 0.0
2014-10-23 23:43:00, 0.0
2014-10-23 23:44:00, 0.0
2014-10-23 23:45:00, 0.0
2014-10-23 23:46:00, 0.0
2014-10-23 23:47:00, 0.0
2014-10-23 23:48:00, 0.0
2014-10-23 23:49:00, 0.0
2014-10-23 23:50:00, 0.0
2014-10-23 23:51:00, 0.0
2014-10-23 23:52:00, 0.0
2014-10-23 23:53:00, 0.0
2014-10-23 23:54:00, 0.0
2014-10-23 23:55:00, 0.0
2014-10-23 23:56:00, 0.0
2014-10-23 23:57:00, 0.0
2014-10-23 23:58:00, 0.0
2014-10-23 23:59:00, 0.0
2014-10-24 00:00:00, 0.0
2014-10-24 00:01:00, 0.0
2014-10-24 00:02:00, 0.0
2014-10-24 00:03:00, 0.0
2014-10-24 00:04:00, 0.0
2014-10-24 00:05:00, 0.0
2014-10-24 00:06:00, 0.0
2014-10-24 00:07:00, 0.0
2014-10-24 00:08:00, 0.0
2014-10-24 00:09:00, 0.0
2014-10-24 00:10:00, 0.0
2014-10-24 00:11:00, 0.0
2014-10-24 00:12:00, 0.0
2014-10-24 00:13:00, 0.0
2014-10-24 00:14:00, 0.0
2014-10-24 00:15:00, 0.0
2014-10-24 00:16:00, 0.0
2014-10-24 00:17:00, 0.0
2014-10-24 00:18:00, 0.0
2014-10-24 00:19:00, 0.0
2014-10-24 00:20:00, 0.0
2014-10-24 00:21:00, 0.0
2014-10-24 00:22:00, 0.0
2014-10-24 00:23:00, 0.0
2014-10-24 00:24:00, 0.0
2014-10-24 00:25:00, 0.0
2014-10-24 00:26:00, 0.0
2014-10-24 00:27:00, 0.0
2014-10-24 00:28:00, 0.0
2014-10-24 00:29:00, 0.0
2014-10-24 00:30:00, 0.0
2014-10-24 00:31:00, 0.0
2014-10-24 00:32:00, 0.0
2014-10-24 00:33:00, 0.0
2014-10-24 00:34:00, 0.0
2014-10-24 00:35:00, 0.0
2014-10-24 00:36:00, 0.0
2014-10-24 00:37:00, 0.0
2014-10-24 00:38:00, 0.0
2014-10-24 00:39:00, 0.0
2014-10-24 00:40:00, 0.0
2014-10-24 00:41:00, 0.0
2014-10-24 00:42:00, 0.0
2014-10-24 00:43:00, 0.0
2014-10-24 00:44:00, 0.0
2014-10-24 00:45:00, 0.0
2014-10-24 00:46:00, 0.0
2014-10-24 00:47:00, 0.0
2014-10-24 00:48:00, 0.0
2014-10-24 00:49:00, 0.0
2014-10-24 00:50:00, 0.0
2014-10-24 00:51:00, 0.0
2014-10-24 00:52:00, 0.0
2014-10-24 00:53:00, 0.0
2014-10-24 00:54:00, 0.0
2014-10-24 00:55:00, 0.0
2014-10-24 00:56:00, 0.0
2014-10-24 00:57:00, 0.0
2014-10-24 00:58:00, 0.0
2014-10-24 00:59:00, 0.0
2014-10-24 01:00:00, 0.0
2014-10-24 01:01:00, 0.0
2014-10-24 01:02:00, 0.0
2014-10-24 01:03:00, 0.0
2014-10-24 01:04:00, 0.0
2014-10-24 01:05:00, 0.0
2014-10-24 01:06:00, 0.0
2014-10-24 01:07:00, 0.0
2014-10-24 01:08:00, 0.0
2014-10-24 01:09:00, 0.0
2014-10-24 01:10:00, 0.0
2014-10-24 01:11:00, 0.0
2014-10-24 01:12:00, 0.0
2014-10-24 01:13:00, 0.0
2014-10-24 01:14:00, 0.0
2014-10-24 01:15:00, 0.0
2014-10-24 01:16:00, 0.0
2014-10-24 01:17:00, 0.0
2014-10-24 01:18:00, 0.0
2014-10-24 01:19:00, 0.0
2014-10-24 01:20:00, 0.0
2014-10-24 01:21:00, 0.0
2014-10-24 01:22:00, 0.0
2014-10-24 01:23:00, 0.0
2014-10-24 01:24:00, 0.0
2014-10-24 01:25:00, 0.0
2014-10-24 01:26:00, 0.0
2014-10-24 01:27:00, 0.0
2014-10-24 01:28:00, 0.0
2014-10-24 01:29:00, 0.0
2014-10-24 01:30:00, 0.0
2014-10-24 01:31:00, 0.0
2014-10-24 01:32:00, 0.0
2014-10-24 01:33:00, 0.0
2014-10-24 01:34:00, 0.0
2014-10-24 01:35:00, 0.0
2014-10-24 01:36:00, 0.0
2014-10-24 01:37:00, 0.0
2014-10-24 01:38:00, 0.0
2014-10-24 01:39:00, 0.0
2014-10-24 01:40:00, 0.0
2014-10-24 01:41:00, 0.0
2014-10-24 01:42:00, 0.0
2014-10-24 01:43:00, 0.0
2014-10-24 01:44:00, 0.0
2014-10-24 01:45:00, 0.0
2014-10-24 01:46:00, 0.0
2014-10-24 01:47:00, 0.0
2014-10-24 01:48:00, 0.0
2014-10-24 01:49:00, 0.0
2014-10-24 01:50:00, 0.0
2014-10-24 01:51:00, 0.0
2014-10-24 01:52:00, 0.0
2014-10-24 01:53:00, 0.0
2014-10-24 01:54:00, 0.0
2014-10-24 01:55:00, 0.0
2014-10-24 01:56:00, 0.0
2014-10-24 01:57:00, 0.0
2014-10-24 01:58:00, 0.0
2014-10-24 01:59:00, 0.0
2014-10-24 02:00:00, 0.0
2014-10-24 02:01:00, 0.0
2014-10-24 02:02:00, 0.0
2014-10-24 02:03:00, 0.0
2014-10-24 02:04:00, 0.0
2014-10-24 02:05:00, 0.0
2014-10-24 02:06:00, 0.0
2014-10-24 02:07:00, 0.0
2014-10-24 02:08:00, 0.0
2014-10-24 02:09:00, 0.0
2014-10-24 02:10:00, 0.0
2014-10-24 02:11:00, 0.0
2014-10-24 02:12:00, 0.0
2014-10-24 02:13:00, 0.0
2014-10-24 02:14:00, 0.0
2014-10-24 02:15:00, 0.0
2014-10-24 02:16:00, 0.0
2014-10-24 02:17:00, 0.0
2014-10-24 02:18:00, 0.0
2014-10-24 02:19:00, 0.0
2014-10-24 02:20:00, 0.0
2014-10-24 02:21:00, 0.0
2014-10-24 02:22:00, 0.0
2014-10-24 02:23:00, 0.0
2014-10-24 02:24:00, 0.0
2014-10-24 02:25:00, 0.0
2014-10-24 02:26:00, 0.0
2014-10-24 02:27:00, 0.0
2014-10-24 02:28:00, 0.0
2014-10-24 02:29:00, 0.0
2014-10-24 02:30:00, 0.0
2014-10-24 02:31:00, 0.0
2014-10-24 02:32:00, 0.0
2014-10-24 02:33:00, 0.0
2014-10-24 02:34:00, 0.0
2014-10-24 02:35:00, 0.0
2014-10-24 02:36:00, 0.0
2014-10-24 02:37:00, 0.0
2014-10-24 02:38:00, 0.0
2014-10-24 02:39:00, 0.0
2014-10-24 02:40:00, 0.0
2014-10-24 02:41:00, 0.0
2014-10-24 02:42:00, 0.0
2014-10-24 02:43:00, 0.0
2014-10-24 02:44:00, 0.0
2014-10-24 02:45:00, 0.0
2014-10-24 02:46:00, 0.0
2014-10-24 02:47:00, 0.0
2014-10-24 02:48:00, 0.0
2014-10-24 02:49:00, 0.0
2014-10-24 02:50:00, 0.0
2014-10-24 02:51:00, 0.0
2014-10-24 02:52:00, 0.0
2014-10-24 02:53:00, 0.0
2014-10-24 02:54:00, 0.0
2014-10-24 02:55:00, 0.0
2014-10-24 02:56:00, 0.0
2014-10-24 02:57:00, 0.0
2014-10-24 02:58:00, 0.0
2014-10-24 02:59:00, 0.0
2014-10-24 03:00:00, 0.0
2014-10-24 03:01:00, 0.0
2014-10-24 03:02:00, 0.0
2014-10-24 03:03:00, 0.0
2014-10-24 03:04:00, 0.0
2014-10-24 03:05:00, 0.0
2014-10-24 03:06:00, 0.0
2014-10-24 03:07:00, 0.0
2014-10-24 03:08:00, 0.0
2014-10-24 03:09:00, 0.0
2014-10-24 03:10:00, 0.0
2014-10-24 03:11:00, 0.0
2014-10-24 03:12:00, 0.0
2014-10-24 03:13:00, 0.0
2014-10-24 03:14:00, 0.0
2014-10-24 03:15:00, 0.0
2014-10-24 03:16:00, 0.0
2014-10-24 03:17:00, 0.0
2014-10-24 03:18:00, 0.0
2014-10-24 03:19:00, 0.0
2014-10-24 03:20:00, 0.0
2014-10-24 03:21:00, 0.0
2014-10-24 03:22:00, 0.0
2014-10-24 03:23:00, 0.0
2014-10-24 03:24:00, 0.0
2014-10-24 03:25:00, 0.0
2014-10-24 03:26:00, 0.0
2014-10-24 03:27:00, 0.0
2014-10-24 03:28:00, 0.0
2014-10-24 03:29:00, 0.0
2014-10-24 03:30:00, 0.0
2014-10-24 03:31:00, 0.0
2014-10-24 03:32:00, 0.0
2014-10-24 03:33:00, 0.0
2014-10-24 03:34:00, 0.0
2014-10-24 03:35:00, 0.0
2014-10-24 03:36:00, 0.0
2014-10-24 03:37:00, 0.0
2014-10-24 03:38:00, 0.0
2014-10-24 03:39:00, 0.0
2014-10-24 03:40:00, 0.0
2014-10-24 03:41:00, 0.0
2014-10-24 03:42:00, 0.0
2014-10-24 03:43:00, 0.0
2014-10-24 03:44:00, 0.0
2014-10-24 03:45:00, 0.0
2014-10-24 03:46:00, 0.0
2014-10-24 03:47:00, 0.0
2014-10-24 03:48:00, 0.0
2014-10-24 03:49:00, 0.0
2014-10-24 03:50:00, 0.0
2014-10-24 03:51:00, 0.0
2014-10-24 03:52:00, 0.0
2014-10-24 03:53:00, 0.0
2014-10-24 03:54:00, 0.0
2014-10-24 03:55:00, 0.0
2014-10-24 03:56:00, 0.0
2014-10-24 03:57:00, 0.0
2014-10-24 03:58:00, 0.0
2014-10-24 03:59:00, 0.0
2014-10-24 04:00:00, 0.0
2014-10-24 04:01:00, 0.0
2014-10-24 04:02:00, 0.0
2014-10-24 04:03:00, 0.0
2014-10-24 04:04:00, 0.0
2014-10-24 04:05:00, 0.0
2014-10-24 04:06:00, 0.0
2014-10-24 04:07:00, 0.0
2014-10-24 04:08:00, 0.0
2014-10-24 04:09:00, 0.0
2014-10-24 04:10:00, 0.0
2014-10-24 04:11:00, 0.0
2014-10-24 04:12:00, 0.0
2014-10-24 04:13:00, 0.0
2014-10-24 04:14:00, 0.0
2014-10-24 04:15:00, 0.0
2014-10-24 04:16:00, 0.0
2014-10-24 04:17:00, 0.0
2014-10-24 04:18:00, 0.0
2014-10-24 04:19:00, 0.0
2014-10-24 04:20:00, 0.0
2014-10-24 04:21:00, 0.0
2014-10-24 04:22:00, 0.0
2014-10-24 04:23:00, 0.0
2014-10-24 04:24:00, 0.0
2014-10-24 04:25:00, 0.0
2014-10-24 04:26:00, 0.0
2014-10-24 04:27:00, 0.0
2014-10-24 04:28:00, 0.0
2014-10-24 04:29:00, 0.0
2014-10-24 04:30:00, 0.0
2014-10-24 04:31:00, 0.0
2014-10-24 04:32:00, 0.0
2014-10-24 04:33:00, 0.0
2014-10-24 04:34:00, 0.0
2014-10-24 04:35:00, 0.0
2014-10-24 04:36:00, 0.0
2014-10-24 04:37:00, 0.0
2014-10-24 04:38:00, 0.0
2014-10-24 04:39:00, 0.0
2014-10-24 04:40:00, 0.0
2014-10-24 04:41:00, 0.0
2014-10-24 04:42:00, 0.0
2014-10-24 04:43:00, 0.0
2014-10-24 04:44:00, 0.0
2014-10-24 04:45:00, 0.0
2014-10-24 04:46:00, 0.0
2014-10-24 04:47:00, 0.0
2014-10-24 04:48:00, 0.0
2014-10-24 04:49:00, 0.0
2014-10-24 04:50:00, 0.0
2014-10-24 04:51:00, 0.0
2014-10-24 04:52:00, 0.0
2014-10-24 04:53:00, 0.0
2014-10-24 04:54:00, 0.0
2014-10-24 04:55:00, 0.0
2014-10-24 04:56:00, 0.0
2014-10-24 04:57:00, 0.0
2014-10-24 04:58:00, 0.0
2014-10-24 04:59:00, 0.0
2014-10-24 05:00:00, 0.0
2014-10-24 05:01:00, 0.0
2014-10-24 05:02:00, 0.0
2014-10-24 05:03:00, 0.0
2014-10-24 05:04:00, 0.0
2014-10-24 05:05:00, 0.0
2014-10-24 05:06:00, 0.0
2014-10-24 05:07:00, 0.0
2014-10-24 05:08:00, 0.0
2014-10-24 05:09:00, 0.0
2014-10-24 05:10:00, 0.0
2014-10-24 05:11:00, 0.0
2014-10-24 05:12:00, 0.0
2014-10-24 05:13:00, 0.0
2014-10-24 05:14:00, 0.0
2014-10-24 05:15:00, 0.0
2014-10-24 05:16:00, 0.0
2014-10-24 05:17:00, 0.0
2014-10-24 05:18:00, 0.0
2014-10-24 05:19:00, 0.0
2014-10-24 05:20:00, 0.0
2014-10-24 05:21:00, 0.0
2014-10-24 05:22:00, 0.0
2014-10-24 05:23:00, 0.0
2014-10-24 05:24:00, 0.0
2014-10-24 05:25:00, 0.0
2014-10-24 05:26:00, 0.0
2014-10-24 05:27:00, 0.0
2014-10-24 05:28:00, 0.0
2014-10-24 05:29:00, 0.0
2014-10-24 05:30:00, 0.0
2014-10-24 05:31:00, 0.0
2014-10-24 05:32:00, 0.0
2014-10-24 05:33:00, 0.0
2014-10-24 05:34:00, 0.0
2014-10-24 05:35:00, 0.0
2014-10-24 05:36:00, 0.0
2014-10-24 05:37:00, 0.0
2014-10-24 05:38:00, 0.0
2014-10-24 05:39:00, 0.0
2014-10-24 05:40:00, 0.0
2014-10-24 05:41:00, 0.0
2014-10-24 05:42:00, 0.0
2014-10-24 05:43:00, 0.0
2014-10-24 05:44:00, 0.0
2014-10-24 05:45:00, 0.0
2014-10-24 05:46:00, 0.0
2014-10-24 05:47:00, 0.0
2014-10-24 05:48:00, 0.0
2014-10-24 05:49:00, 0.0
2014-10-24 05:50:00, 0.0
2014-10-24 05:51:00, 0.0
2014-10-24 05:52:00, 0.0
2014-10-24 05:53:00, 0.0
2014-10-24 05:54:00, 0.0
2014-10-24 05:55:00, 0.0
2014-10-24 05:56:00, 0.0
2014-10-24 05:57:00, 0.0
2014-10-24 05:58:00, 0.0
2014-10-24 05:59:00, 0.0
2014-10-24 06:00:00, 0.0
2014-10-24 06:01:00, 0.0
2014-10-24 06:02:00, 0.0
2014-10-24 06:03:00, 0.0
2014-10-24 06:04:00, 0.0
2014-10-24 06:05:00, 0.0
2014-10-24 06:06:00, 0.0
2014-10-24 06:07:00, 0.0
2014-10-24 06:08:00, 0.0
2014-10-24 06:09:00, 0.0
2014-10-24 06:10:00, 0.0
2014-10-24 06:11:00, 0.0
2014-10-24 06:12:00, 0.0
2014-10-24 06:13:00, 0.0
2014-10-24 06:14:00, 0.0
2014-10-24 06:15:00, 0.0
2014-10-24 06:16:00, 0.0
2014-10-24 06:17:00, 0.0
2014-10-24 06:18:00, 0.0
2014-10-24 06:19:00, 0.0
2014-10-24 06:20:00, 0.0
2014-10-24 06:21:00, 0.0
2014-10-24 06:22:00, 0.0
2014-10-24 06:23:00, 0.0
2014-10-24 06:24:00, 0.0
2014-10-24 06:25:00, 0.0
2014-10-24 06:26:00, 0.0
2014-10-24 06:27:00, 0.0
2014-10-24 06:28:00, 0.0
2014-10-24 06:29:00, 0.0
2014-10-24 06:30:00, 0.0
2014-10-24 06:31:00, 0.0
2014-10-24 06:32:00, 0.0
2014-10-24 06:33:00, 0.0
2014-10-24 06:34:00, 0.0
2014-10-24 06:35:00, 0.0
2014-10-24 06:36:00, 0.0
2014-10-24 06:37:00, 0.0
2014-10-24 06:38:00, 0.0
2014-10-24 06:39:00, 0.0
2014-10-24 06:40:00, 0.0
2014-10-24 06:41:00, 0.0
2014-10-24 06:42:00, 0.0
2014-10-24 06:43:00, 0.0
2014-10-24 06:44:00, 0.0
2014-10-24 06:45:00, 0.0
2014-10-24 06:46:00, 0.0
2014-10-24 06:47:00, 0.0
